,id,content,label
3366,552804408233193473,12 people now known to have died after gunmen stormed the Paris HQ of magazine #CharlieHebdo http://t.co/ImgE2AACPw http://t.co/h2wgFokYVW	,1
3367,552804454773567488,Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy	,0
3368,552804491821854720,"I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims	",0
3369,552804592988479488,"Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo	",0
3370,552804763461775360,BREAKING: Police official confirms that 12 have died in the attack on the #CharlieHebdo headquarters http://t.co/K7ZHV9C27F	,1
3371,552804769241526272,Wide and uncompromising condemnations on Arab Twitter of insane attack on #CharlieHebdo - I hope everyone sees this. Don't focus on fools.	,0
3372,552804784819154944,I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA	,0
3373,552804810463117312,Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives.  I stand with #CharlieHebdo	,0
3374,552804839886184448,Charlie Hebdo shooting: twelve dead at Paris offices of satirical magazine  – live updates http://t.co/Yc1915SVdD	,1
3375,552804962158514176,Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo	,0
3376,552805050620604418,What we know about the gunmen in the #CharlieHebdo attack: http://t.co/z4xLMmeDl5 (Pic: Gelbard/AFP/Getty) http://t.co/KKtg9fGeba	,0
3377,552805069956329472,"Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris	",0
3378,552805169206157312,The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families	,0
3379,552805175874686977,Never was it more appropriate to say “F*** ‘em if they can’t take a joke”. Charlie Hebdo an absolute equal opportunity offender of satire.	,0
3380,552805209424941058,Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy http://t.co/LDwDceoxFg	,0
3381,552805267990413312,"Cartoonists Cabu and Charb died in the attack against #CharlieHebdo, @LePoint reports http://t.co/nBdM0iZIq4  http://t.co/XMCXKb8QtK	",1
3382,552805450350362625,"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises	",0
3383,552805488631758849,"At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. http://t.co/zUfxcG3Rfs	",1
3384,552805596198871040,"Video footage of the the Paris shooting from French TV, via @nycjim, including a shout of Allahu akbar http://t.co/zRCnE2NeQ6	",1
3385,552805619301097472,"now 13 dead at Charlie #Hebdo; gunmen show signs of military training; fled in black car, dumped it, hijacked another; set off for suburbs	",1
3386,552805638024077312,"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.	",0
3387,552805735885991936,"12 dead in Paris attack on #CharlieHebdo office, five others critical http://t.co/2J4WQdJnTp http://t.co/qeRByqI6JU	",1
3388,552805799106732032,"Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9	",0
3389,552805830677258240,RAW VIDEO (WARNING GRAPHIC):Terror Attack on Charlie Hebdo Paris Headquarters:https://t.co/QZo3WBXHfD via @NomaNescio #ParisShooting	,0
3390,552805853762699264,Killing writers and journalists and cartoonists will not silence them but make their voices louder.#CharlieHebdo	,0
3391,552805956619628544,Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.	,0
3392,552805970536333314,Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo	,0
3393,552806056154644480,#PictureIS terrorist scum executes injured police man in #Paris.#CharlieHebdo http://t.co/wov8G7GL0b	,0
3394,552806077755326464,Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report http://t.co/gjTbTOQIMo http://t.co/IIKBOs2Puk	,0
3395,552806117328568321,Paris is on the highest terrorist alert after 12 people were shot dead at the offices of a satirical weekly magazine. http://t.co/040PfC0If8	,1
3396,552806309540528128,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”	,1
3397,552806462125506560,#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice http://t.co/eoDTplTQll	,0
3398,552806610490646528,"As a Muslim, killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo	",0
3399,552806624046641153,Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.	,0
3400,552806757672964097,"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U	",1
3401,552806890498191361,In sympathy and solidarity with @Charlie_Hebdo_  #CharlieHebdo http://t.co/W2CBdVJ0k6	,0
3402,552806932176977920,"When an ideology resorts to murdering satirists, it is publically admitting how weak, insecure &amp; ridiculous it is. #CharlieHebdo	",0
3403,552806937470201856,"Gunshots heard as well as shouts of ""Allahu Akbar!"" in amateur videos of #CharlieHebdo attack http://t.co/3Jsosc7yl3 http://t.co/NM8T2KJJGx	",1
3404,552807013764575232,Follow this list for journalists &amp; media outlets covering the attack on #CharlieHebdo magazine in Paris: http://t.co/6njHXoEbq4	,0
3405,552807027781947393,Photo of the 2 cartoonists killed in the attack on #CharlieHebdo in #Paris today. RIP.via @LePoint. http://t.co/mms8xWU1Ze	,1
3406,552807054268956673,Lets play a game. This will be blamed on (a) Racism of Charlie Hebdo (b) Poverty (c) Colonial France (d) Evil of Free Speech	,0
3407,552807071054184448,"Even for a hardened news man, today's mass shooting at #CharlieHebdo is ferociously shocking - writes @JonSnowC4 http://t.co/AcIzmQcx0a	",0
3408,552807101442322432,Attack on #CharlieHebdo:The intl community cannot allow extremists to silence the free flow of opinions http://t.co/1BgO8HRRbf #pressfreedom	,0
3409,552807191775043585,#CharlieHebdo in the eyes of #CharlieHebdo http://t.co/v195erxsY2	,0
3410,552807210041212928,#CharlieHebdo liveblog by @Independent says news director Charb in critical cond. AQ put price put his head in '13 http://t.co/kGVAxtzyt4	,1
3411,552807236339507200,RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc	,0
3412,552807328287064065,why has daily telegraph pixelated this Charlie Hebdo cover? Shameful  http://t.co/GsU6a91szT	,0
3413,552807528070131712,"French police confirm that the #CharlieHebdo attackers shouted ""The Prophet has been avenged"".Sigh.	",1
3414,552807536894947329,The attack on Charlie Hebdo is likely to radicalize all sides in the debate about Islam and Islamism. That's what terrorists are aiming for.	,0
3415,552807582113730560,"The shooting at French magazine #CharlieHebdo is a hideous attack on free speech, not just in Paris but everywhere	",0
3416,552807598966059008,The #CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date.	,0
3417,552807658869493760,"The extremists will benefit from an escalation, it justifies them. People who just want to coexist are thrown under the bus. #CharlieHebdo	",0
3418,552807783385800705,"Gunmen in #CharlieHebdo attack are on the loose, ""will (be) chased as long as necessary,"" French President says. http://t.co/zUfxcG3Rfs	",0
3419,552807832257835008,Video: #CharlieHebdo's editor tells Al Jazeera why they are a target [2012] http://t.co/EJK2Em0M8R http://t.co/UK970UDPPz	,0
3420,552807834434699264,Breaking: Paris police say 12 dead after shooting at Charlie Hebdo http://t.co/kugeXjzDlf	,1
3421,552807874192482305,"TWITTER.  Charlie Hebdo is a racist publication.  Murderers murdering people are not justified in murdering people. Crazy paradox, I know.	",0
3422,552807904597008385,This cartoon by Robert Mankoff from The New Yorker Sept 2012.#CharlieHebdo http://t.co/pyQfnV42Su	,0
3423,552808071387701248,"Gunmen at #CharlieHebdo's Paris HQ shouted they had ""avenged the prophet"", reports say http://t.co/1z7NtGWe5i http://t.co/IEWCMH7oUV	",1
3424,552808135006887937,The events at #CharlieHebdo won’t make me discriminate against Islam. I will remain steadfast in finding all religions equally stupid.	,0
3425,552808138127446016,Every newspaper should publish a free issue of #charliehebdo so we can all see the reason 12 people have died today. http://t.co/XazdjLCAOR	,0
3426,552808242276229120,You can't kill free speech #CharlieHebdo	,0
3427,552808282398924800,Those who killed 11 and injured scores at HQ of French satirical magazine #CharlieHebdo have done a huge disservice to Islam and Muslims	,1
3428,552808461940301825,#CharlieHebdo-an equal opportunity satirical mag in the grand tradition of #France.Long may that tradition continue!#FreedomOfSpeech	,0
3429,552808487924011008,#CharlieHebdo because no1 thought allowing 1000s of Euro jihadis to cross to #Syria &amp; get trained &amp; radicalized would have any consequences?	,0
3430,552808620187217920,PHOTO: Armed gunmen face police officers near #CharlieHebdo HQ in Paris http://t.co/3Jsosc7yl3 http://t.co/iOpVNO6Iq0	,1
3431,552808658510561280,"Only this, today #CharlieHebdo http://t.co/QXfYkDwBtd	",0
3432,552808701065953280,"""Terror"" in France: Gunmen in #CharlieHebdo attack still at large. What we know so far http://t.co/Jfqmha1GdV (Getty) http://t.co/2QyDcbE7P6	",0
3433,552808776492130304,"A sad day for France, for journalism, for free speech, and those whose beliefs the attackers pretend to represent  #CharlieHebdo	",0
3434,552808785329549313,French media says cartoonist behind original Prophet cartoon is dead #CharlieHebdo via @EricWRandolph	,0
3435,552808904137408512,MORE PHOTOS: Armed gunmen fire at police near #CharlieHebdo HQ #ParisShooting http://t.co/bb3JNdmTeF	,1
3436,552809042687819776,People who have actually died of being offended: 0People who have died because others were offended: far too many.#CharlieHebdo	,0
3437,552809336360419329,Journalists and others using #JeSuisCharlie to express support for freedom of speech after Paris attack http://t.co/OSzSvL3pKy	,0
3438,552809418417790976,#Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers.	,1
3439,552809902956367872,"#CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes	",0
3440,552810032765497345,"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV	",0
3441,552810124776308736,Stop making excuses for terrorists. #CharlieHebdo tweeted this before Christmas and there'll be no avenging Jesus. http://t.co/BS3Z759LLx	,0
3442,552810138114195456,Unconfirmed reports gunmen asked for people by name before killing editor and cartoonist http://t.co/26GC840I9k #CharlieHebdo	,1
3443,552810166744547328,My timeline is full of Muslims condemning #CharlieHebdo attacks - just like the rest of the world.	,0
3444,552810249263259649,"Second thought: Only way to pay respect to those who died is by defending the rights that Charlie Hebdo defended, and in as upfront a way.	",0
3445,552810276635291649,"Before the brutal attacks on #CharlieHebdo, the big news today was Houellebecq's new novel imagining a Muslim president of France in 2022.	",0
3446,552810287695659009,Here's what we know about the #CharlieHebdo attack so farhttp://t.co/MUwOzTP7kI http://t.co/b8UzO0Gz5W	,0
3447,552810359409897472,"Attack on #CharlieHebdo is ""brazen assault on free expression in the heart of Europe"" says @RobertMMahoney http://t.co/K7qmDH22IH	",0
3448,552810448324943872,"#CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports http://t.co/3Jsosc7yl3 http://t.co/nAerF1Ep7A	",1
3449,552810477940932609,This is not in the name of Islam. These ppl don't represent ANY religion. No matter what they say. Disgraceful &amp; heartbreaking #CharlieHebdo	,0
3450,552810625873633280,"In reporting the #CharlieHebdo terrorist attack, @Telegraph blurs out the French mag's cover cartoon of Mohammed http://t.co/8SDCsSVlc8	",0
3451,552810804186460161,#CharlieHebdo famous cartoonists Charb and Cabu shot dead according to reports http://t.co/4wugwxfVjj http://t.co/SblgDDXGiD	,1
3452,552810805243412481,We condemn the attack in #Paris and pray for soonest recovery for the injured and patience to families &amp; people of France. #CharlieHebdo	,0
3453,552810855503757313,"Just waiting for @BarackObama, @David_Cameron and @JustinTrudeau to say: ""#CharlieHebdo massacre in Paris had nothing to do with Islam.""	",0
3454,552810884029222912,"#NATO SG statement on terrorist attack in #Paris, #France  http://t.co/UBFmqktXjC http://t.co/KZCi5UR5fx	",0
3455,552811128326475776,No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao	,0
3456,552811254667288576,#CharlieHebdo: what we know so far http://t.co/7GgpZ4tKlF http://t.co/yMGSiOnl3H	,0
3457,552811319079227393,#CharlieHebdo shooting: what we know so far http://t.co/6YUX5mot92 http://t.co/nC9fYCh6qd	,0
3458,552811354323963904,"Shooting at #CharlieHebdo ""an attack on freedom"", says Dominque Moisi, Parisian political analyst: http://t.co/B3AvGBwp82	",0
3459,552811386259386370,At least 12 dead in the Paris shooting. Updated story and background info: http://t.co/QlPpQ2ss8j #CharlieHebdo http://t.co/DwMlafsD6K	,1
3460,552811408094945280,"World leaders condemn the #CharlieHebdo attack as ""barbaric"", ""sickening"" and ""intolerable"". http://t.co/c05qiB7eIu http://t.co/HaijRrbwlz	",0
3461,552811438994378754,"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.	",0
3462,552811533303296001,"Killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo	",0
3463,552811606640721921,"Make Fun of Hindu God's #PK = Creativity , Freedom of ExpressionMake Fun of A Prophet = 12 killed #CharlieHebdo http://t.co/1qQGFtuhO2	",0
3464,552811735183552512,#CharlieHebdo massacre: 'Attack will heighten anti-Islamic tensions across Europe' http://t.co/1EBlSuVTWe	,0
3465,552811772038881280,"Hours before the attack, #CharlieHebdo published a cartoon featuring the Islamic State: http://t.co/Jfqmha1GdV (epa) http://t.co/yeWyZxIdHH	",0
3466,552812020295532544,"it'll be fascinating to see how all the topical satire shows on British TV respond to the #CharlieHebdo murders. Oh no, hang on...	",0
3467,552812040926941185,If we submit to extremists this Cartoon by Robert Mankoff from The New Yorker will be the norm. #CharlieHebdo http://t.co/sNMbQVPlqJ	,0
3468,552812098057936896,Thousands tweeting #JeSuisCharlie in support of #CharlieHebdo. http://t.co/GfdXTw6jgl	,0
3469,552812140479148032,"If we hate after atrocities like this, we're doing exactly what the perpetrators want us to do #CharlieHebdo	",0
3470,552812188315172864,The car used by armed gunmen who stormed the Paris offices of satirical newspaper #CharlieHebdo Photo D. Faget #AFP http://t.co/ZBkDglcBcE	,0
3471,552812416485294080,Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress http://t.co/HCEG92Zxtz	,0
3472,552812475134275584,"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo	",0
3473,552812572731527168,RIP #CharlieHebdo jihadist terrorist victims.This is why I'd tweeted it was so important for Muslims to openly *not* be offended by cartoons	,0
3474,552812623658762240,"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire #FreeSpeech  #JeSuisCharlie	",0
3475,552812682626465792,LIVE: Paris on alert as gunmen kill twelve in massacre at #CharlieHebdo magazine office: http://t.co/q0K4AorQmJ http://t.co/rb4DycPVeC	,1
3476,552812775907422209,Deeply disturbed and saddened by yet another Islamist massacre. Shame on religion.  #CharlieHebdo #ParisShooting. http://t.co/H6yPad7bWD	,0
3477,552812811651272705,Single finger raised by #CharlieHebdo gunman looks like what ISIS fighters often do in battle. http://t.co/6GmumrBndC CC @EliotHiggins	,0
3478,552812847651377153,"You can kill journalists, cartoonists. You can't kill the freedom of the press. You have only made their message stronger. #JeSuisCharlie	",0
3479,552812951208722432,Charlie Hebdo attack: what we know so far  – live updates http://t.co/FzR7qMoeKB @claire_phipps http://t.co/YDuMHPAHrt	,0
3480,552812984343330816,We can never allow the barbaric savagery of islamic extremism to defeat our right to free speech. #CharlieHebdo http://t.co/YmQqlYNbnx	,0
3481,552813011803836416,"A terrorist might appear from among Muslims, but then he loses the qualities that make him Muslim. *** #CharlieHebdo http://t.co/YFQh8QmShP	",0
3482,552813155572006912,"Instead of focusing on the recent dead in Paris, we should keep in mind that Islamists have committed 24,784 deadly attacks since 9/11.	",0
3483,552813160110252032,You can twist and turn it as you like: Publishing cartoons is not a crime. Using them as an excuse for religious fascism is. #CharlieHebdo	,0
3484,552813223360352256,"Third thought: defending the rights that Charlie Hebdo defended means defending free speech, not attacking Muslims.	",0
3485,552813420136128513,"BBC reporter noting that Charlie Hebdo also mocks Christians, Jews and atheists. Oddly, though, those groups don't seem to bomb them.	",0
3486,552813461953323008,"At least 12 people were killed in today's deadly attack on #CharlieHebdo, an official says. http://t.co/aNxmNzN3LE http://t.co/UIHx6WUAvg	",1
3487,552813494345940992,#CharlieHebdo's lawyer says the magazine's editor-in-chief was killed in the attack. More on this developing story: http://t.co/ryZaVLR6mM	,1
3488,552813549291315200,"#CharlieHebdo Attack UPDATE: Cartoonists Cabu, Charb, Wolinski die - report http://t.co/3Jsosc7yl3 http://t.co/3H1ZbykE0D	",1
3489,552813590919778304,My family is French. My family is Muslim. I am a journalist. We are grieving. #CharlieHebdo	,0
3490,552813988644659200,"Press ""must stand together to send the message that murderous attempts to silence us will not stand"" #CharlieHebdo http://t.co/aiF9kVv9hw	",0
3491,552814076167213056,Simply put by our French colleagues in solidarity with the journalists of #CharlieHebdo http://t.co/mXwAsi2N4S	,0
3492,552814130827370498,"Let there be more, not less.  #CharlieHebdo http://t.co/Ut4yuxi30O	",0
3493,552814137857036289,"Real Muslims have never seen, and cannot see #terrorism as a way for solving their problems.*** #CharlieHebdo http://t.co/sdJvdNxAGM	",0
3494,552814213081866240,"#CHARLIEHEBDO SHOOTING: Gunmen still at large, manhunt underway - LIVE UPDATES http://t.co/3Jsosc7yl3 http://t.co/LzCuCBqQP8	",0
3495,552814216550563840,"Our statement on the Charlie Hebdo attack: defend freedom of speech, resist hatred. https://t.co/1Ok61nfRwj	",0
3496,552814280471367680,How the terrorists win: @Telegraph is now blurring the cover Mohammed cartoon of #CharlieHebdo in its reporting http://t.co/DffGzIrQZI	,0
3497,552814317096407040,Freedom of expression is non-negotiable - http://t.co/c8Fm7F6c1k via @IndexCensorship#jesuischarlie	,0
3498,552814382338826240,"When free speach die, we die. All thoughts to #CharlieHebdo who on this issue wrote ""Love is stronger than hate"" http://t.co/IizcmJJVOD	",0
3499,552814410763603968,The Ahmadiyya Muslim Community categorically condemns the attack at Charlie Hebdo. Our thoughts are with the victims: http://t.co/kTsWb7SNaA	,0
3500,552814460193476609,"A brief history of Charlie Hebdo, the satirical magazine at the centre of today's terror attack in Paris http://t.co/mewhhD9cOm #paris	",0
3501,552814494381256704,UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g	,1
3502,552814566594576386,The world would be a far better place if all religious fanatics followed this advice#CharlieHebdo http://t.co/HD43ebNTbT	,0
3503,552814766369284097,World’s Press Condemns Attack Against #CharlieHebdo #jesuischarlie http://t.co/Jyfjz7noMG http://t.co/2xeKhgGily	,0
3504,552814767417876480,"This was a well-planned attack: the gunmen hit #CharlieHebdo in the middle of the weekly conference, with all staff present.	",1
3505,552814770542628865,.                  Take a stand and RT:                  I am #CharlieHebdo                  I am #CharlieHebdo http://t.co/OpdN8c5VQo	,0
3506,552814845016694786,"#CharlieHebdo: Angela Merkel says shooting in France is not only attack on French citizens, but on freedoms of press and speech (@Reuters)	",0
3507,552814916567322624,"Thoughts with those affected by #CharlieHebdo attack, particularly those brave #police colleagues killed in the line of duty. #policefamily	",0
3508,552814974511628289,Map showing the location of the #CharlieHebdo offices and the direction the attackers fled http://t.co/N28zmSCwVV http://t.co/q9EYxtcjJy	,0
3509,552814978823385088,"Today, as journalists ""bravely"" voice support for #CharlieHebdo, ask them for their piece calling on Yale to publish the Muhammad cartoons.	",0
3510,552814983797821440,A real Muslim cannot be a terrorist. *** #CharlieHebdo http://t.co/rfluRMZ5Xu	,0
3511,552815017402589184,France is at its highest possible terror threat level after the #CharlieHebdo attack. http://t.co/1z7NtGWe5i http://t.co/kopINQNwfj	,0
3512,552815091331366912,"George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo	",0
3513,552815122897727488,"I am shaking with rage at the attack on Charlie Hebdo. It's an attack on the free world. The entire free world should respond, ruthlessly.	",0
3514,552815182708494336,"Reports gunmen shouted ""Allahu Akbar"" &amp; ""the prophet was avenged"". If we don't share these, they win. #JeSuisCharlie http://t.co/0ykqcFmUJ7	",1
3515,552815274848964608,"11 just killed in Paris by ""Alu Akhbar"" shouting armed men in attack on  satirical mag Charlie Hebdo. Background: http://t.co/MUf8ACNbVS	",1
3516,552815293349650433,Stop hijacking our faith you crazed murderers!Thoughts and prayers with victims &amp; their families. #Charliehebdo	,0
3517,552815332931665921,Either we insist to coexist or we're all going to lose. #CharlieHebdo	,0
3518,552815387759616000,Best journalistic answer to terrorist attack on #CharlieHebdo is for news outlets to publish #CharlieHebdo cartoons on  websites/front pages	,0
3519,552815443959091200,"Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K	",0
3520,552815540721291265,"Terrifying account. Attackers spoke perfect French, eyewitness says RT  http://t.co/n1uLNlY9bf via @humanite_fr http://t.co/snAKGl1XkX	",1
3521,552815575672836096,"George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo	",0
3522,552815682241691648,Paris terror attack: What you need to know about Charlie Hebdo http://t.co/aEwtP48NRb http://t.co/qwCz9DpYW8	,0
3523,552815712327454720,Here's a rundown of the cartoons the #Muslim savages in Paris just slaughtered 12 people over: http://t.co/lg5H5cxXbW http://t.co/K1m6vMAPWh	,0
3524,552815712432316417,"""I have never once in my life seen a fanatic with a sense of humor."" --Amos Oz #CharlieHebdo	",0
3525,552815993165467649,"#CharlieHebdo editor wasn't afraid: ""If [extremists] are not amused by our cartoons, they don't need to buy"" them. http://t.co/SOlqU6kJ7b	",0
3526,552816010752167936,A tragic day for the freedom of speech #jesuischarlie http://t.co/ZkIOXpHeSq	,0
3527,552816020403269632,"Looks like every Charlie Hebdo cartoonist has been killed: 1. Charb - was on Al-Qaeda's hit list; 2. Cabu, 3. Wolinski, 4. Tignous	",1
3528,552816062593761280,"Fuck you, Islamist nutbags. #JeSuisCharlie http://t.co/yDrzeh0JiT	",0
3529,552816233796894720,Video shows gunmen in #Paris execute police officer and drive away: http://t.co/ehnpb4lVQ8 #CharlieHebdo http://t.co/i5AskWWcW7	,0
3530,552816288612225024,#CharlieHebdo attack: terrified witness films masked gunmen shooting man on pavement http://t.co/4K2F98Q4JT http://t.co/LwggGQP0Ao	,0
3531,552816302780579840,"“I don’t feel as though I’m killing someone with a pen."" -Stephane Charbonnier 1967-2015 #CharlieHebdo http://t.co/RmJlpSsaNt	",1
3532,552816497740251136,Every paper or magazine ON EARTH should reprint Charlie Hebdo's 'offending' cartoon tomorrow. They haven't got enough bullets for all of us.	,0
3533,552816539175763969,Shooting at Paris office of #CharlieHebdo magazine ranks as one of the deadliest attacks on Paris in 20 years. http://t.co/hyX5zWvaK2	,0
3534,552816561514635264,Fight intimidation with controversy: #CharlieHebdo’s response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG	,0
3535,552816590463315968,Strongly condemn the terrorist attack on media office in Paris; terror &amp; violence have no place in any corner of world #PresidentMukherjee	,0
3536,552816600995614721,#CharlieHebdo Stéphane Charbonnier and Jean Cabut died for freedom of press. May their bravery &amp; spirit live forever http://t.co/JBjJicdNbq	,1
3537,552816686752358401,"This is a time to stand with the victims, condemn terror, and remind people of Breivik, Mcveigh and others. #perspective #CharlieHebdo	",0
3538,552816689386373121,So when do Barack Obama and Hillary Clinton recommend we arrest the rest of the Charlie Hebdo staff for inciting Islamic violence?	,0
3539,552816883012239360,"The pen is mightier than the sword, and the cowards were afraid of it. So don't stop writing. #JeSuisCharlie #CharlieHebdo	",0
3540,552816932643405824,"Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded.	",1
3541,552816933851394048,"#CharlieHebdo  journalist: ""We want to laugh at the extremists—every extremist. They can be Muslim, Jewish, Catholic"" http://t.co/TZlKXk6dEi	",0
3542,552817061203050496,Video posted online appears to show gunmen fleeing after attack on #CharlieHebdo  magazine office in Paris http://t.co/bEri7HY51w	,0
3543,552817101057318913,Paris is on alert after gunmen killed twelve people at the office of satirical magazine Charlie Hebdo http://t.co/aUlvfkdg5u	,1
3544,552817146166652928,#charliehebdo @GLove39: The world would be a far better place if all religious fanatics followed this advice http://t.co/aRyHdZdD88	,0
3545,552817151112142848,French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo http://t.co/ZINBZEnyAI http://t.co/DqZDx0gkHO	,0
3546,552817205982019584,Satire is a symptom of a healthy society and always a prime target for fundamentalism. There is no 'right not to be offended' #CharlieHebdo	,0
3547,552817293969739778,"As a Muslim, I absolutely refuse to apologize for this terrorist act. But as a Muslim,I demand justice for the victims&amp; say: #JeSuisCharlie	",0
3548,552817345887207425,"France's most talented cartoonists:Cabu, Wolinski, Charb, Tignous died in #CharlieHebdo attack http://t.co/HrNScpSyMj http://t.co/GSG45GlgIt	",1
3549,552817367995002880,Too many news organisations now showing online footage of killings at #CharlieHebdo office but not the cartoons for which they were murdered	,0
3550,552817391181103104,In solidarity with all the journalists pursuing their profession and freedom of speech. #CharlieHebdo http://t.co/n7WSJsf0Si	,0
3551,552817490263572480,Absolutely heartbreaking what has happened! Twitter users show solidarity to #CharlyHebdo by using #JeSuisCharlie http://t.co/Z7Bo5hYB6G	,0
3552,552817675408523264,French media calling #CharlieHebdo attack the worst attack in France in decades http://t.co/K7ZHV9C27F http://t.co/jju1vgQiii	,0
3553,552817711617552385,"Somewhere, Marine Le Pen is planning her presidential inauguration &amp; figuring out where Putin's guest of honor seat will be. #CharlieHebdo	",0
3554,552817759684665345,The right to offend and satirise is  essential in any society #CharlieHebdo. Our statement: http://t.co/uKbXeqxfYB	,0
3555,552817769604198400,"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire #JeSuisCharlie	",0
3556,552817783910961152,I Support Satirical Cartoons of Religion #CharlieHebdo http://t.co/kNpuLy0aai	,0
3557,552817785949396992,"As a Muslim, I find the murder of innocent people more despicable and offensive than any cartoon could ever be. #CharlieHebdo	",0
3558,552817918220984320,"“If liberty means anything at all, it means the right to tell people what they do not want to hear.” #CharlieHebdo http://t.co/QbSEVIFv2X	",0
3559,552817965813739520,"Police confirm deaths of four of France's most celebrated cartoonists Charb, Cabu, Wolinski and Tignous #CharlieHebdo http://t.co/K7ZHV9C27F	",1
3560,552818300041052160,Photos from the scene of the Paris shooting at #CharlieHebdo office: http://t.co/dqcYAoG2ku http://t.co/mN0eKhoOK2	,0
3561,552818334643658752,The world needs this viewpoint a lot more. #CharlieHebdo http://t.co/E0BUGG09K1	,0
3562,552818368487911425,Here’s a gallery of some of the more famous covers by #CharlieHebdo that got people riled up http://t.co/d6w7HYe1fg	,0
3563,552818685526933505,Yes this is about victims. It's also about how our communities reform &amp; abolish blasphemy codes. We mustn't run from scrutiny #CharlieHebdo	,0
3564,552818799095730176,Terrorist killings at #CharlieHebdo are a barbaric crime in the name of Islam. But lampooning core beliefs of Islam is not press freedom.	,0
3565,552818821460148226,"According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous.	",1
3566,552818868604129280,"Charlie Hebdo’s editor:  ""When activists need a pretext to justify their violence, they always find it.”  #CharlieHebdo	",0
3567,552818870281850881,The Roots of Evil #CharlieHebdo http://t.co/xbteQ8kGK5	,0
3568,552818922798727168,You shouted 'Allahu Akber' whilst murdering others? You are a disgrace to my religion. May the dead rest in peace #notinmyname #charliehebdo	,0
